114;Боровской;{"name": "Боровской"}
115;Бородина;{"name": "Бородина"}
116;Боталиева;{"name": "Боталиева"}
117;Ботанический;{"name": "Ботанический"}
118;Братская;{"name": "Братская"}
119;Бреславский;{"name": "Бреславский"}
120;Брестская;{"name": "Брестская"}
121;Бронированная;{"name": "Бронированная"}
122;Брянская;{"name": "Брянская"}
123;Буденного;{"name": "Буденного"}
124;Булакский;{"name": "Булакский"}
125;Бурулдайская;{"name": "Бурулдайская"}
126;Буурдинская;{"name": "Буурдинская"}
127;Бухарская;{"name": "Бухарская"}
128;Бухарский;{"name": "Бухарский"}
129;Валдайская;{"name": "Валдайская"}
130;Варшавская;{"name": "Варшавская"}
131;Васильева;{"name": "Васильева"}
132;Верхний;{"name": "Верхний"}
133;Весёлая;{"name": "Весёлая"}
134;Веселый;{"name": "Веселый"}
135;Вилюйский;{"name": "Вилюйский"}
136;Виноградная;{"name": "Виноградная"}
137;Виноградный;{"name": "Виноградный"}
138;Витебская;{"name": "Витебская"}
139;Витебский;{"name": "Витебский"}
140;Владимировская;{"name": "Владимировская"}
141;Власова;{"name": "Власова"}
142;Водопроводная;{"name": "Водопроводная"}
143;Волгоградская;{"name": "Волгоградская"}
144;Волжский;{"name": "Волжский"}
145;Волкова;{"name": "Волкова"}
146;Вологодский;{"name": "Вологодский"}
147;Волоколамская;{"name": "Волоколамская"}
148;Волочаевский;{"name": "Волочаевский"}
149;Волховская;{"name": "Волховская"}
150;Воркутинская;{"name": "Воркутинская"}
151;Воровского;{"name": "Воровского"}
152;Воронежская;{"name": "Воронежская"}
153;Восточная;{"name": "Восточная"}
154;Вятская;{"name": "Вятская"}
155;Гагарина;{"name": "Гагарина"}
156;Гаражная;{"name": "Гаражная"}
157;Гастелло;{"name": "Гастелло"}
158;Гатчинский;{"name": "Гатчинский"}
159;Гвардейский;{"name": "Гвардейский"}
160;Геологический;{"name": "Геологический"}
161;Герцена;{"name": "Герцена"}
162;Гоголя;{"name": "Гоголя"}
163;Гончарная;{"name": "Гончарная"}
164;Гончарная 2-я;{"name": "Гончарная 2-я"}
165;Гончарный;{"name": "Гончарный"}
166;Гончарова;{"name": "Гончарова"}
167;Горный;{"name": "Горный"}
168;Гражданская;{"name": "Гражданская"}
169;Грибоедова;{"name": "Грибоедова"}
170;Грозненский;{"name": "Грозненский"}
171;Гульчинский;{"name": "Гульчинский"}
172;Д.Асанова;{"name": "Д.Асанова"}
173;Дагестанская;{"name": "Дагестанская"}
174;Дарханский;{"name": "Дарханский"}
175;Дачная;{"name": "Дачная"}
176;Дачный;{"name": "Дачный"}
177;Ден - Сяопина;{"name": "Ден - Сяопина"}
178;Деповская;{"name": "Деповская"}
179;Джалал-Абадская;{"name": "Джалал-Абадская"}
180;Джаманбаева;{"name": "Джаманбаева"}
181;Джамбула;{"name": "Джамбула"}
182;Джамбульский;{"name": "Джамбульский"}
183;Джамгерчинова;{"name": "Джамгерчинова"}
184;Джантошова;{"name": "Джантошова"}
185;Джергалан;{"name": "Джергалан"}
186;Джеты-Огузский;{"name": "Джеты-Огузский"}
187;Джийде;{"name": "Джийде"}
188;Джольский;{"name": "Джольский"}
189;Джумгальский;{"name": "Джумгальский"}
190;Джунусалиева;{"name": "Джунусалиева"}
191;Дмитрова;{"name": "Дмитрова"}
192;Долон;{"name": "Долон"}
193;Долонский;{"name": "Долонский"}
194;Донской;{"name": "Донской"}
195;Достоевского;{"name": "Достоевского"}
196;Древесная;{"name": "Древесная"}
197;Дрогобычский;{"name": "Дрогобычский"}
198;Дубосековская;{"name": "Дубосековская"}
199;Дубосековский;{"name": "Дубосековский"}
200;Дунайский;{"name": "Дунайский"}
201;Дэн-Сяопина;{"name": "Дэн-Сяопина"}
202;Елецкий;{"name": "Елецкий"}
203;Енисейский;{"name": "Енисейский"}
204;Ереванский;{"name": "Ереванский"}
205;Жаз;{"name": "Жаз"}
206;Жениш;{"name": "Жениш"}
207;Жибек - Жолу;{"name": "Жибек - Жолу"}
208;Жукеева - Пудовкина;{"name": "Жукеева - Пудовкина"}
209;Жуковского;{"name": "Жуковского"}
210;Жумабек;{"name": "Жумабек"}
211;Жумабека;{"name": "Жумабека"}
212;Журнальная;{"name": "Журнальная"}
213;Загородная;{"name": "Загородная"}
214;Загорская;{"name": "Загорская"}
215;Западная;{"name": "Западная"}
216;Западный;{"name": "Западный"}
217;Заречная;{"name": "Заречная"}
218;Захарева;{"name": "Захарева"}
219;Зеленая;{"name": "Зеленая"}
220;Зеравшанский;{"name": "Зеравшанский"}
221;Зимы;{"name": "Зимы"}
222;И. Самойленко;{"name": "И. Самойленко"}
223;Ибраимова;{"name": "Ибраимова"}
224;Иваницина;{"name": "Иваницина"}
225;Ижевский;{"name": "Ижевский"}
226;Измайловский;{"name": "Измайловский"}
227;Изюмский;{"name": "Изюмский"}
228;Илийский;{"name": "Илийский"}
229;Ильменская;{"name": "Ильменская"}
230;Иманалиева;{"name": "Иманалиева"}
231;Интергельпо;{"name": "Интергельпо"}
232;Интернациональный;{"name": "Интернациональный"}
233;Иркутский;{"name": "Иркутский"}
234;Иртышский;{"name": "Иртышский"}
235;Исанова;{"name": "Исанова"}
236;Иссык-Кульская;{"name": "Иссык-Кульская"}
237;Ичкет-Суу;{"name": "Ичкет-Суу"}
238;К. Акиева;{"name": "К. Акиева"}
239;К. Баялинова;{"name": "К. Баялинова"}
240;Каарманский;{"name": "Каарманский"}
241;Каганский;{"name": "Каганский"}
242;Каджи-Сайский;{"name": "Каджи-Сайский"}
243;Казакова;{"name": "Казакова"}
244;Казанский;{"name": "Казанский"}
245;Кайназарова;{"name": "Кайназарова"}
246;Калинина;{"name": "Калинина"}
247;Калужская;{"name": "Калужская"}
248;Калыка Акиева;{"name": "Калыка Акиева"}
249;Калымский;{"name": "Калымский"}
250;Каменный;{"name": "Каменный"}
251;Камская;{"name": "Камская"}
252;Камчатская;{"name": "Камчатская"}
253;Кантемировская;{"name": "Кантемировская"}
254;Кантовский;{"name": "Кантовский"}
255;Карабалтинская;{"name": "Карабалтинская"}
256;Караванский;{"name": "Караванский"}
257;Карагайский;{"name": "Карагайский"}
258;Карагачевая;{"name": "Карагачевая"}
259;Карагачевый;{"name": "Карагачевый"}
260;Карадарьинская;{"name": "Карадарьинская"}
261;Кара-Жыгач;{"name": "Кара-Жыгач"}
262;Каракольский;{"name": "Каракольский"}
263;Каракульская;{"name": "Каракульская"}
264;Каракумская;{"name": "Каракумская"}
265;Карасаева;{"name": "Карасаева"}
266;Карасуйская;{"name": "Карасуйская"}
267;Карпатская;{"name": "Карпатская"}
268;Карский;{"name": "Карский"}
269;Каспийская;{"name": "Каспийская"}
270;Касымалы Баялинова;{"name": "Касымалы Баялинова"}
271;Каунасский;{"name": "Каунасский"}
272;Каховская;{"name": "Каховская"}
273;Кельдибека Карбоз уулу;{"name": "Кельдибека Карбоз уулу"}
274;Кеменская;{"name": "Кеменская"}
275;Кеменский;{"name": "Кеменский"}
276;Кемеровский;{"name": "Кемеровский"}
277;Кен-Кол;{"name": "Кен-Кол"}
278;Кенсуйская;{"name": "Кенсуйская"}
279;Киевская;{"name": "Киевская"}
280;Кирова;{"name": "Кирова"}
281;Кирпичная;{"name": "Кирпичная"}
282;Кирпичный;{"name": "Кирпичный"}
283;Кишиневская;{"name": "Кишиневская"}
284;Кленовый;{"name": "Кленовый"}
285;Клинский;{"name": "Клинский"}
286;Клубничный;{"name": "Клубничный"}
287;Коенкозова;{"name": "Коенкозова"}
288;Кожобергенова;{"name": "Кожобергенова"}
289;Кожомкула;{"name": "Кожомкула"}
290;Козу - Баглан;{"name": "Козу - Баглан"}
291;Койбагарова;{"name": "Койбагарова"}
292;Койташский;{"name": "Койташский"}
293;Кокандский;{"name": "Кокандский"}
294;Кокчетавская;{"name": "Кокчетавская"}
295;Коллекторная;{"name": "Коллекторная"}
296;Коллекторный;{"name": "Коллекторный"}
297;Кольбаева;{"name": "Кольбаева"}
298;Кольцевая;{"name": "Кольцевая"}
299;Коммунарова;{"name": "Коммунарова"}
300;Комсомольская;{"name": "Комсомольская"}
301;Комсомольский;{"name": "Комсомольский"}
302;Коперника;{"name": "Коперника"}
303;Корейская;{"name": "Корейская"}
304;Короткая;{"name": "Короткая"}
305;Корульский;{"name": "Корульский"}
306;Космическая;{"name": "Космическая"}
307;Котовского;{"name": "Котовского"}
308;Кочкорская;{"name": "Кочкорская"}
309;Красная;{"name": "Красная"}
310;Красноводский;{"name": "Красноводский"}
311;Краснодарская;{"name": "Краснодарская"}
312;Краснодонцев;{"name": "Краснодонцев"}
313;Краснофлотский;{"name": "Краснофлотский"}
314;Красный строитель;{"name": "Красный строитель"}
315;Кривоносова;{"name": "Кривоносова"}
316;Криворожская;{"name": "Криворожская"}
317;Криворожский;{"name": "Криворожский"}
318;Кронштадская;{"name": "Кронштадская"}
319;Кропоткина;{"name": "Кропоткина"}
320;Крылова;{"name": "Крылова"}
321;Кубанский;{"name": "Кубанский"}
322;Кубинская;{"name": "Кубинская"}
323;Кудайбергенова;{"name": "Кудайбергенова"}
324;Кудрука;{"name": "Кудрука"}
325;Кузбасская;{"name": "Кузбасская"}
326;Кузнечная крепость;{"name": "Кузнечная крепость"}
327;Кузнечный;{"name": "Кузнечный"}
328;Кузнечный проезд;{"name": "Кузнечный проезд"}
329;Куйбышева;{"name": "Куйбышева"}
330;Кукурузный;{"name": "Кукурузный"}
331;Кулатова;{"name": "Кулатова"}
332;Кулиева;{"name": "Кулиева"}
333;Куликовская;{"name": "Куликовская"}
334;Кумарыкская;{"name": "Кумарыкская"}
335;Кумбельский;{"name": "Кумбельский"}
336;Курганская;{"name": "Курганская"}
337;Куренкеева;{"name": "Куренкеева"}
338;Курманжан - Датка;{"name": "Курманжан - Датка"}
339;Курский;{"name": "Курский"}
340;Курчатова;{"name": "Курчатова"}
341;Кустайнайский;{"name": "Кустайнайский"}
342;Кустанайская;{"name": "Кустанайская"}
343;Кутузова;{"name": "Кутузова"}
344;Кызыл-Аскерская;{"name": "Кызыл-Аскерская"}
345;Кызыл-Кийская;{"name": "Кызыл-Кийская"}
346;Кызыл-Орданский;{"name": "Кызыл-Орданский"}
347;Л. Толстого;{"name": "Л. Толстого"}
348;Лагерный;{"name": "Лагерный"}
349;Ладожская;{"name": "Ладожская"}
350;Лазо;{"name": "Лазо"}
351;Лазурная;{"name": "Лазурная"}
352;Лебедева-Кумача;{"name": "Лебедева-Кумача"}
353;Леваневского;{"name": "Леваневского"}
354;Ленинпольский;{"name": "Ленинпольский"}
355;Ленская;{"name": "Ленская"}
356;Лермонтова;{"name": "Лермонтова"}
357;Лесная;{"name": "Лесная"}
358;Лесхозная;{"name": "Лесхозная"}
359;Лесхозный;{"name": "Лесхозный"}
360;Либкнехта;{"name": "Либкнехта"}
361;Линейная;{"name": "Линейная"}
362;Линия 2;{"name": "Линия 2"}
363;Линия 7;{"name": "Линия 7"}
364;Линия 8;{"name": "Линия 8"}
365;Линия 9;{"name": "Линия 9"}
366;Литвинова;{"name": "Литвинова"}
367;Литовская;{"name": "Литовская"}
368;Логвиненко;{"name": "Логвиненко"}
369;Ломоносова;{"name": "Ломоносова"}
370;Луганская;{"name": "Луганская"}
371;Луговая;{"name": "Луговая"}
372;Луговой;{"name": "Луговой"}
373;Луначарского;{"name": "Луначарского"}
374;Луцкий;{"name": "Луцкий"}
375;Лущихина;{"name": "Лущихина"}
376;Люксембург;{"name": "Люксембург"}
377;Ляйлякский;{"name": "Ляйлякский"}
378;М. Алыбаева;{"name": "М. Алыбаева"}
379;М. Асанбаева;{"name": "М. Асанбаева"}
380;М. Ганди;{"name": "М. Ганди"}
381;М. Горького;{"name": "М. Горького"}
382;М. Джалиля;{"name": "М. Джалиля"}
383;М. Сагымбая;{"name": "М. Сагымбая"}
384;М. Темира;{"name": "М. Темира"}
385;Магаданская;{"name": "Магаданская"}
386;Магнитогорская;{"name": "Магнитогорская"}
387;Майкопский;{"name": "Майкопский"}
388;Майли-Сайский;{"name": "Майли-Сайский"}
389;Маймакский;{"name": "Маймакский"}
390;Макеевский;{"name": "Макеевский"}
391;Малдыбаева;{"name": "Малдыбаева"}
392;Маликова;{"name": "Маликова"}
393;Малиновая;{"name": "Малиновая"}
394;Малиновый;{"name": "Малиновый"}
395;Малышева;{"name": "Малышева"}
396;Манаса;{"name": "Манаса"}
397;Манасчы Сагынбая;{"name": "Манасчы Сагынбая"}
398;Марата;{"name": "Марата"}
399;Мариупольский;{"name": "Мариупольский"}
400;Матросова;{"name": "Матросова"}
401;Матыева;{"name": "Матыева"}
402;Махатма Ганди;{"name": "Махатма Ганди"}
403;Маяковского;{"name": "Маяковского"}
404;Медерова;{"name": "Медерова"}
405;Менделеева;{"name": "Менделеева"}
406;Месароша;{"name": "Месароша"}
407;Механический;{"name": "Механический"}
408;Мечникова;{"name": "Мечникова"}
409;Минбулакский;{"name": "Минбулакский"}
410;Минина;{"name": "Минина"}
411;Минская;{"name": "Минская"}
412;Мира;{"name": "Мира"}
413;Мирный;{"name": "Мирный"}
414;Мичурина;{"name": "Мичурина"}
415;Можайская;{"name": "Можайская"}
416;Можайского;{"name": "Можайского"}
417;Мозолева;{"name": "Мозолева"}
418;Мозырский;{"name": "Мозырский"}
419;Молдавский;{"name": "Молдавский"}
420;Монгольский;{"name": "Монгольский"}
421;Морозова;{"name": "Морозова"}
422;Московская;{"name": "Московская"}
423;Мостовая;{"name": "Мостовая"}
424;МПС;{"name": "МПС"}
425;Мраморный;{"name": "Мраморный"}
426;МТС;{"name": "МТС"}
427;Мургабский;{"name": "Мургабский"}
428;Мурманская;{"name": "Мурманская"}
429;Муромская;{"name": "Муромская"}
430;Муса Жалила;{"name": "Муса Жалила"}
431;Мусоргского;{"name": "Мусоргского"}
432;Мусулманкулова;{"name": "Мусулманкулова"}
433;Набережная;{"name": "Набережная"}
434;Набережный;{"name": "Набережный"}
435;Наманганская;{"name": "Наманганская"}
436;Наманганский;{"name": "Наманганский"}
437;Нарвская;{"name": "Нарвская"}
438;Наримановский;{"name": "Наримановский"}
439;Нарынский;{"name": "Нарынский"}
440;Насикат;{"name": "Насикат"}
441;Наукатский;{"name": "Наукатский"}
442;Нахимова;{"name": "Нахимова"}
443;Нежинский;{"name": "Нежинский"}
444;Низовая;{"name": "Низовая"}
445;Никитина;{"name": "Никитина"}
446;Новая (частный сектор);{"name": "Новая (частный сектор)"}
447;Новгородская;{"name": "Новгородская"}
448;Новооктябрьский;{"name": "Новооктябрьский"}
449;Новосибирский;{"name": "Новосибирский"}
450;Новостроевский;{"name": "Новостроевский"}
451;Нурекская;{"name": "Нурекская"}
452;Овощной;{"name": "Овощной"}
453;Огомбаева;{"name": "Огомбаева"}
454;Огородный;{"name": "Огородный"}
455;Одесский;{"name": "Одесский"}
456;Озерный;{"name": "Озерный"}
457;Окрайная;{"name": "Окрайная"}
458;Октябрьская;{"name": "Октябрьская"}
459;Омский;{"name": "Омский"}
460;Оренбургская;{"name": "Оренбургская"}
461;Орловская;{"name": "Орловская"}
462;Ормокоева;{"name": "Ормокоева"}
463;Орозбекова;{"name": "Орозбекова"}
464;Орская;{"name": "Орская"}
465;Ортотокойский;{"name": "Ортотокойский"}
466;Осипенко;{"name": "Осипенко"}
467;Осмонкула;{"name": "Осмонкула"}
468;Осмонова;{"name": "Осмонова"}
469;Осташковская;{"name": "Осташковская"}
470;Островского;{"name": "Островского"}
471;Оттукский;{"name": "Оттукский"}
472;Офицерский;{"name": "Офицерский"}
473;Охотный;{"name": "Охотный"}
474;Охотский;{"name": "Охотский"}
475;Очаковская;{"name": "Очаковская"}
476;Очаковского;{"name": "Очаковского"}
477;Ошская;{"name": "Ошская"}
478;Павлова;{"name": "Павлова"}
479;Памирский;{"name": "Памирский"}
480;Панфилова;{"name": "Панфилова"}
481;Парковая;{"name": "Парковая"}
482;Паровозная;{"name": "Паровозная"}
483;Партизанский;{"name": "Партизанский"}
484;Пархоменко;{"name": "Пархоменко"}
485;Пензенский;{"name": "Пензенский"}
486;Первомайский;{"name": "Первомайский"}
487;Передовая;{"name": "Передовая"}
488;Перекопская;{"name": "Перекопская"}
489;Кокандский;{"name": "Кокандский"}
490;Авангардный;{"name": "Авангардный"}
491;Адырский;{"name": "Адырский"}
492;Акбуринский;{"name": "Акбуринский"}
493;Акталинский;{"name": "Акталинский"}
494;Актерекский;{"name": "Актерекский"}
495;Актюбинский;{"name": "Актюбинский"}
496;Алайский;{"name": "Алайский"}
497;Аламединский;{"name": "Аламединский"}
498;Александровский;{"name": "Александровский"}
499;Алтайский;{"name": "Алтайский"}
500;Амурский;{"name": "Амурский"}
501;Ангарский;{"name": "Ангарский"}
502;Андижанский;{"name": "Андижанский"}
503;Аральский;{"name": "Аральский"}
504;Арасанский;{"name": "Арасанский"}
505;Астраханский;{"name": "Астраханский"}
506;Атбасарский;{"name": "Атбасарский"}
507;Ат-Башинский;{"name": "Ат-Башинский"}
508;Ашхабадский;{"name": "Ашхабадский"}
509;Аэродромный;{"name": "Аэродромный"}
510;Бабушкин;{"name": "Бабушкин"}
511;Багишский;{"name": "Багишский"}
512;Базарный;{"name": "Базарный"}
513;Бакинский;{"name": "Бакинский"}
514;Балханский;{"name": "Балханский"}
515;Балыкчинский;{"name": "Балыкчинский"}
516;Барнаульский;{"name": "Барнаульский"}
517;Баррикадный;{"name": "Баррикадный"}
518;Барскаунский;{"name": "Барскаунский"}
519;Баткенский;{"name": "Баткенский"}
520;Батыра;{"name": "Батыра"}
521;Беговой;{"name": "Беговой"}
522;Белозерский;{"name": "Белозерский"}
523;Беломорский;{"name": "Беломорский"}
524;Береговой;{"name": "Береговой"}
525;Берликский;{"name": "Берликский"}
526;Беш-Кунгейский;{"name": "Беш-Кунгейский"}
527;Бийский;{"name": "Бийский"}
528;Больничный;{"name": "Больничный"}
529;Боомский;{"name": "Боомский"}
530;Боровской;{"name": "Боровской"}
531;Ботанический;{"name": "Ботанический"}
532;Бреславский;{"name": "Бреславский"}
533;Булакский;{"name": "Булакский"}
534;Бухарский;{"name": "Бухарский"}
535;Верхний;{"name": "Верхний"}
536;Веселый;{"name": "Веселый"}
537;Вилюйский;{"name": "Вилюйский"}
538;Виноградный;{"name": "Виноградный"}
539;Витебский;{"name": "Витебский"}
540;Волжский;{"name": "Волжский"}
541;Вологодский;{"name": "Вологодский"}
542;Волочаевский;{"name": "Волочаевский"}
543;Гатчинский;{"name": "Гатчинский"}
544;Гвардейский;{"name": "Гвардейский"}
545;Геологический;{"name": "Геологический"}
546;Гончарная 2-я;{"name": "Гончарная 2-я"}
547;Гончарный;{"name": "Гончарный"}
548;Горный;{"name": "Горный"}
549;Грозненский;{"name": "Грозненский"}
550;Гульчинский;{"name": "Гульчинский"}
551;Дарханский;{"name": "Дарханский"}
552;Дачный;{"name": "Дачный"}
553;Джамбульский;{"name": "Джамбульский"}
554;Джергалан;{"name": "Джергалан"}
555;Джеты-Огузский;{"name": "Джеты-Огузский"}
556;Джольский;{"name": "Джольский"}
557;Джумгальский;{"name": "Джумгальский"}
558;Долонский;{"name": "Долонский"}
559;Донской;{"name": "Донской"}
560;Дрогобычский;{"name": "Дрогобычский"}
561;Дубосековский;{"name": "Дубосековский"}
562;Дунайский;{"name": "Дунайский"}
563;Елецкий;{"name": "Елецкий"}
564;Енисейский;{"name": "Енисейский"}
565;Ереванский;{"name": "Ереванский"}
566;Жуковского;{"name": "Жуковского"}
567;Западный;{"name": "Западный"}
568;Зеравшанский;{"name": "Зеравшанский"}
569;Ижевский;{"name": "Ижевский"}
570;Измайловский;{"name": "Измайловский"}
571;Изюмский;{"name": "Изюмский"}
572;Илийский;{"name": "Илийский"}
573;Интернациональный;{"name": "Интернациональный"}
574;Иркутский;{"name": "Иркутский"}
575;Иртышский;{"name": "Иртышский"}
576;Каарманский;{"name": "Каарманский"}
577;Каганский;{"name": "Каганский"}
578;Каджи-Сайский;{"name": "Каджи-Сайский"}
579;Казанский;{"name": "Казанский"}
580;Калымский;{"name": "Калымский"}
581;Каменный;{"name": "Каменный"}
582;Кантовский;{"name": "Кантовский"}
583;Карагайский;{"name": "Карагайский"}
584;Карагачевый;{"name": "Карагачевый"}
585;Кара-Жыгач;{"name": "Кара-Жыгач"}
586;Каракольский;{"name": "Каракольский"}
587;Карский;{"name": "Карский"}
588;Каунасский;{"name": "Каунасский"}
589;Кеменский;{"name": "Кеменский"}
590;Кемеровский;{"name": "Кемеровский"}
591;Кен-Кол;{"name": "Кен-Кол"}
592;Кирова;{"name": "Кирова"}
593;Кирпичный;{"name": "Кирпичный"}
594;Кленовый;{"name": "Кленовый"}
595;Клинский;{"name": "Клинский"}
596;Клубничный;{"name": "Клубничный"}
597;Кожомкула;{"name": "Кожомкула"}
598;Койташский;{"name": "Койташский"}
599;Кокчетавский;{"name": "Кокчетавский"}
600;Коллекторный;{"name": "Коллекторный"}
601;Комсомольский;{"name": "Комсомольский"}
602;Корульский;{"name": "Корульский"}
603;Красноводский;{"name": "Красноводский"}
604;Краснофлотский;{"name": "Краснофлотский"}
605;Красный строитель;{"name": "Красный строитель"}
606;Криворожский;{"name": "Криворожский"}
607;Кубанский;{"name": "Кубанский"}
608;Кузнечный;{"name": "Кузнечный"}
609;Кукурузный;{"name": "Кукурузный"}
610;Кумбельский;{"name": "Кумбельский"}
611;Курский;{"name": "Курский"}
612;Кустайнайский;{"name": "Кустайнайский"}
613;Кызыл-Орданский;{"name": "Кызыл-Орданский"}
614;Лагерный;{"name": "Лагерный"}
615;Лазо;{"name": "Лазо"}
616;Ленинпольский;{"name": "Ленинпольский"}
617;Лесхозный;{"name": "Лесхозный"}
618;Либкнехта;{"name": "Либкнехта"}
619;Логвиненко;{"name": "Логвиненко"}
620;Луговой;{"name": "Луговой"}
621;Луцкий;{"name": "Луцкий"}
622;Ляйлякский;{"name": "Ляйлякский"}
623;Майкопский;{"name": "Майкопский"}
624;Майли-Сайский;{"name": "Майли-Сайский"}
625;Маймакский;{"name": "Маймакский"}
626;Макеевский;{"name": "Макеевский"}
627;Малиновый;{"name": "Малиновый"}
628;Мариупольский;{"name": "Мариупольский"}
629;Менделеева;{"name": "Менделеева"}
630;Механический;{"name": "Механический"}
631;Минбулакский;{"name": "Минбулакский"}
632;Мирный;{"name": "Мирный"}
633;Мичурина;{"name": "Мичурина"}
634;Мозырский;{"name": "Мозырский"}
635;Молдавский;{"name": "Молдавский"}
636;Монгольский;{"name": "Монгольский"}
637;Мраморный;{"name": "Мраморный"}
638;Мургабский;{"name": "Мургабский"}
639;Набережный;{"name": "Набережный"}
640;Наманганский;{"name": "Наманганский"}
641;Наримановский;{"name": "Наримановский"}
642;Нарынский;{"name": "Нарынский"}
643;Наукатский;{"name": "Наукатский"}
644;Нахимова;{"name": "Нахимова"}
